Actual,Error,Item_id,Predicted,Store_id,Sum Actual,Sum Predicted
[1 1 0 0 1 0 0 2 0],40.0,228,[ 0.  0.  1.  0.  0.  1.  4.  2. -1.],2137,5,7.0
[1 1 3],0.0,228,[ 2.  2.  1.],2139,5,5.0
[ 0  1  5 -1  1  0  0  0  0],50.0,228,[ 0.  0.  0.  0.  0.  2.  0.  0.  1.],2140,6,3.0
[2 0 0 2 0 1 0 0 1],316.666666667,228,[ 4.  9.  2.  2.  1.  1.  1.  1.  4.],2142,6,25.0
[1],100.0,228,[ 0.],2143,1,0.0
[0 1 0 0 0 0 0 0 1],100.0,228,[ 0.  0.  0.  1.  1.  0.  0.  1.  1.],2144,2,4.0
[8 2 4 6 3 1 1 1 0],46.1538461538,228,[ 3.  1.  2.  1.  1.  1.  2.  1.  2.],2146,26,14.0
[1 0 0 1 0 0 0 0 2],0.0,228,[ 0.  0.  0.  1.  1.  0.  1.  1.  0.],2147,4,4.0
[0],0.0,228,[ 0.],2148,0,0.0
[2 2 0 2 2 1 0 0 0],22.2222222222,228,[ 2. -1.  2.  0.  1.  1.  1.  1.  0.],2149,9,7.0
[0 1 3 0 2 0 0 0 0],16.6666666667,228,[ 0.  1.  0.  0.  1.  2.  1.  0.  2.],2150,6,7.0
[-1  2  0  1  0  0  0  1  1],0.0,228,[-1.  2.  0.  0.  0.  0.  1.  1.  1.],2151,4,4.0
[1 0 2 0 1 2 1 1 1],200.0,228,[ 3.  4.  3.  6.  3.  2.  1.  4.  1.],2153,9,27.0
[0],0.0,228,[ 0.],2154,0,0.0
[0],0.0,228,[ 0.],2155,0,0.0
[1],0.0,228,[ 1.],2156,1,1.0
[1 2 1 3 2 0 0 0 0],44.4444444444,228,[ 3.  0.  3.  0.  2.  3.  2.  0.  0.],2157,9,13.0
[2 5 0 0 0 1 0 0 3],36.3636363636,228,[ 1.  1.  0.  0.  0.  0.  4.  1.  0.],2158,11,7.0
[2 1 2 2 2 1 2 1 1],14.2857142857,228,[ 2.  1.  1.  2.  2.  2.  2.  2.  2.],2160,14,16.0
[1 0 0 0 0 0 0 0 0],400.0,228,[ 0.  1.  0.  0.  1.  1.  1.  1.  0.],2162,1,5.0
[1],100.0,228,[ 0.],2163,1,0.0
[3 5 5 1 2 4 0 2 0],4.54545454545,228,[ 3.  2.  3.  2.  1.  2.  5.  2.  1.],2165,22,21.0
[0 0 0 0 0 2 2 0 3],28.5714285714,228,[ 0.  1.  2.  0.  0.  1.  0.  1.  0.],2166,7,5.0
[1 0 0 0 0 0 0 1 2],50.0,228,[ 0.  1.  1.  0.  0.  0.  1.  2.  1.],2169,4,6.0
[0 1 0 0 0 2 1 0 2],66.6666666667,228,[ 0.  0.  1.  1.  1.  1.  2.  1.  3.],2171,6,10.0
[3 1 0 0 1 0 2 1 0],50.0,228,[ 0.  1.  0.  1.  1.  0.  1.  0.  0.],2172,8,4.0
[0 0 0 1 0 2 1 0 0],150.0,228,[ 2.  0.  0.  1.  2.  0.  1.  1.  3.],2173,4,10.0
[0 0 0 0 0 0 0 1 0],600.0,228,[ 2.  2.  2.  0.  0.  0.  1.  0.  0.],2174,1,7.0
[0 1 1 2 0 1 1 1 3],60.0,228,[ 0.  2.  0.  1.  0.  0.  1.  0.  0.],2175,10,4.0
[2 0 2 0 1 1 0 0 0],516.666666667,228,[ 4.  4.  3.  2.  8.  2.  8.  2.  4.],2177,6,37.0
[1 2 1 4 2 2 0 0 0],33.3333333333,228,[ 1.  1.  2.  2.  3.  2.  3.  1.  1.],2178,12,16.0
[0 1 0 0 0 0 0 1 1],66.6666666667,228,[ 3.  0.  0.  0.  0.  0.  0.  0.  2.],2179,3,5.0
[1 0 2 0 1 0 2 0 0],0.0,228,[ 0.  0.  0.  0.  0.  1.  1.  2.  2.],2180,6,6.0
[0 1 0 0 0 0 0 0 0],0.0,228,[ 1.  0.  0.  0.  0.  0.  0.  0.  0.],2181,1,1.0
[0 0 0 0 0 1 0 0 1],150.0,228,[ 0.  0.  0.  1.  0.  0.  2.  0.  2.],2182,2,5.0
[1 0 1 0 2 0 2 0 0],0.0,228,[ 0.  0.  0.  1.  2.  1.  2. -1.  1.],2184,6,6.0
NaN,No entries available,228,NaN,2186,Nan,Nan
[0 1 1],50.0,228,[ 0.  1.  2.],2187,2,3.0
[0 0 0 0 1],200.0,228,[ 1.  1.  0.  1.  0.],2188,1,3.0
[3 0 6 3 2 2 0 4 1],19.0476190476,228,[ 2.  6.  5.  1.  1.  1.  4.  3.  2.],2190,21,25.0
[0],0.0,228,[ 0.],2191,0,0.0
[0],0.0,228,[ 0.],2192,0,0.0
[0 0 0 0],300.0,228,[ 1.  1.  1.  0.],2193,0,3.0
[1 2 1 0 1 1 0 0 0],50.0,228,[ 0.  2.  0.  1.  1.  0.  0.  2.  3.],2195,6,9.0
[0 0 2 0 1 0 1 0 0],0.0,228,[ 0.  1.  0.  0.  2.  0.  0.  0.  1.],2196,4,4.0
[2 2 0 0 0 1 1 1 3],130.0,228,[  2.   2.   1.   2.   1.   3.  10.   1.   1.],2199,10,23.0
[0 0 1 1 1 1 0 0 4],50.0,228,[ 0.  0.  2.  0.  0.  1.  0.  1.  0.],2200,8,4.0
[0 0 0 0 0 0 2 1 1],200.0,228,[ 1.  2.  0.  2.  1.  2.  1.  2.  1.],2201,4,12.0
[0],0.0,228,[ 0.],2202,0,0.0
[2 1 0 0 0 0 0 0 0],800.0,228,[ 3.  5.  4.  4.  3.  0.  2.  3.  3.],2203,3,27.0
[0 1 1 0 1 0 0 1 9],30.7692307692,228,[ 1.  2.  2.  0.  1.  2.  0.  1.  0.],2204,13,9.0
[0 0 0 0 0 0 0 0 3],200.0,228,[ 0.  0.  1.  2.  2.  1.  2.  1.  0.],2205,3,9.0
[2 1 0 0 0 2 0 0 1],33.3333333333,228,[ 1.  1.  0.  0.  1. -1.  0.  1.  1.],2206,6,4.0
[1 0 1 3 1 1 2 1 2],158.333333333,228,[ 1.  4.  4.  6.  5.  4.  3.  2.  2.],2207,12,31.0
NaN,No entries available,228,NaN,2208,Nan,Nan
NaN,No entries available,228,NaN,2209,Nan,Nan
[3 0 0 1 2 1 1 1 0],0.0,228,[ 0.  1.  1.  2.  0.  2.  0.  0.  3.],2211,9,9.0
[1 1 2 1 0 1 2 1 1],90.0,228,[ 1.  2.  3.  4.  3.  2.  1.  2.  1.],2212,10,19.0
[0 0 0 1 2],33.3333333333,228,[ 0.  0.  1.  1.  0.],2213,3,2.0
[1 0 0 0 0 0 0 0 2],66.6666666667,228,[ 0.  1.  0.  0.  3. -1.  0.  1.  1.],2215,3,5.0
[1 3 0 0 1 0 0 1 1],57.1428571429,228,[ 1.  0.  0.  1.  0.  0.  0.  0.  1.],2216,7,3.0
[2 3 4 1 3 5 1 1 1],28.5714285714,228,[ 2.  5.  4.  6.  3.  4.  1.  1.  1.],2219,21,27.0
[0],0.0,228,[ 0.],2220,0,0.0
[0],0.0,228,[ 0.],2222,0,0.0
[0 1 0 1 1 1 2 1 1],37.5,228,[ 1.  0.  0.  0.  1.  0.  0.  0.  3.],2224,8,5.0
[0 0 1 0 0 1 0 0 1],33.3333333333,228,[ 0.  0.  0.  1.  0.  0.  0.  0.  1.],2225,3,2.0
[1 0 0 2 0 0 0 0 1],25.0,228,[ 0.  1.  0.  2.  0.  1.  0.  1.  0.],2226,4,5.0
[1 1 1 0 0 1 0 2 1],100.0,228,[ 1.  3.  3.  0.  0.  4.  1.  1.  1.],2227,7,14.0
[1 1 0 0 0 1 1 2 1],28.5714285714,228,[ 0.  0.  2.  4.  0.  2.  0.  0.  1.],2228,7,9.0
[1],100.0,228,[ 0.],2229,1,0.0
[1 2 2 0 4 2 1 1 1],92.8571428571,228,[ 3.  4.  1.  5.  3.  1.  3.  3.  4.],2230,14,27.0
[0 0 0 1 0 1 1 1 1],240.0,228,[ 2.  3.  2.  4.  2.  1.  1.  1.  1.],2232,5,17.0
[1 0 0 2 0 0 0 0 2],340.0,228,[ 1.  2.  2.  2.  5.  2.  3.  2.  3.],2233,5,22.0
[1 0 0 0 0 1 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  2.],2234,2,2.0
[0 2 1 0 0 0 0 1 1],120.0,228,[ 1.  0.  3.  1.  1.  3.  0.  1.  1.],2237,5,11.0
[0 0 1 1 0 0 1 1 1],40.0,228,[ 0.  0.  1.  1.  0.  1.  3.  1.  0.],2240,5,7.0
[1 1 0 0 0 2 2 1 2],77.7777777778,228,[ 1.  1.  3.  2.  2.  2.  2.  1.  2.],2241,9,16.0
[1 1 0 0 0 0 0 0 0],300.0,228,[ 0.  0.  0.  0.  1.  4.  1.  2.  0.],2242,2,8.0
[ 0 -1  0  0  0  2  0  2  1],75.0,228,[ 0.  1.  0.  1.  1.  1.  1.  0.  2.],2244,4,7.0
[-1  0  0  0  0  0  0  0  0],-400.0,228,[ 1.  0.  0.  0.  0.  0.  0.  0.  2.],2246,-1,3.0
[1 1 0 0 0 1 1 0 1],500.0,228,[ 3.  1.  5.  1.  1.  3.  4.  8.  4.],2248,5,30.0
NaN,No entries available,228,NaN,2251,Nan,Nan
[2 0 0 0 0 2 2 3 1],40.0,228,[ 1.  0.  1.  0.  2.  0.  0.  1.  1.],2253,10,6.0
[0 0 0 0 0 1 0 0 2],233.333333333,228,[ 1.  0.  0.  0.  0.  2.  1.  2.  4.],2255,3,10.0
[0 1 1 0 0 0 1 1 2],33.3333333333,228,[ 0.  0.  0.  2.  0.  0.  1.  0.  1.],2256,6,4.0
NaN,No entries available,228,NaN,2257,Nan,Nan
[5 1 1 3 0 0 0 0 0],170.0,228,[ 2.  3.  4.  5.  4.  1.  2.  2.  4.],2258,10,27.0
[2],100.0,228,[ 0.],2259,2,0.0
[1 4 5 2 1 1 0 0 0],35.7142857143,228,[ 1.  0.  3.  3.  1.  0.  0.  0.  1.],2260,14,9.0
[0],0.0,228,[ 0.],2261,0,0.0
[0 0 0 0 0 0 0 0 0],500.0,228,[ 0.  1.  0.  0.  2.  1.  0.  1.  0.],2263,0,5.0
[4],100.0,228,[ 0.],2265,4,0.0
[0],0.0,228,[ 0.],2267,0,0.0
[ 2  0  0  0  1 -1  2  2  2],0.0,228,[ 0.  0.  0.  0.  0.  4.  1.  2.  1.],2268,8,8.0
[2 0 0 0 0 0 0 1 1],0.0,228,[ 0.  0.  0.  1.  0.  0.  0.  1.  2.],2270,4,4.0
[1 1 0 0 0 0 1 0 1],325.0,228,[ 3.  1.  2.  2.  1.  1.  2.  2.  3.],2271,4,17.0
[0 0 0 2 0 0 1 0 1],50.0,228,[ 0. -1.  0.  0.  1.  0.  1.  0.  1.],2272,4,2.0
[1],100.0,228,[ 0.],2273,1,0.0
[ 1  0  1 -1  1  1  0  1  1],0.0,228,[ 0.  0.  2.  0.  0.  1.  0.  1.  1.],2274,5,5.0
[0],0.0,228,[ 0.],2275,0,0.0
[1 0 3 1 4 0 0 2 1],50.0,228,[ 2.  0.  0.  0.  1.  0.  1.  2.  0.],2276,12,6.0
[1 1 0 1 0 0 0 1 2],50.0,228,[ 0.  2.  0.  0.  0.  1.  4.  1.  1.],2279,6,9.0
[3 1 0 0 2 0 1 0 1],12.5,228,[ 1.  0.  1.  0.  1.  1.  2.  1.  2.],2280,8,9.0
[0 2 0 1 0 0 1 1 1],66.6666666667,228,[ 2.  0.  0.  1.  0.  2.  3.  2.  0.],2285,6,10.0
[1 3 0 4 0 1 1 0 0],40.0,228,[ 0.  0.  1.  0.  3.  1.  1.  0.  0.],2286,10,6.0
[0 1 0 0],300.0,228,[ 2.  1.  1.  0.],2287,1,4.0
[0 1 1 0 2 1 1 5 1],75.0,228,[ 2.  2.  1.  3.  3.  4.  4.  1.  1.],2288,12,21.0
[1 0 0 3 0 2 0 1 2],44.4444444444,228,[ 0.  0.  0.  0.  2. -1.  2.  0.  2.],2289,9,5.0
[1 5 8 1 1 4 1 0 0],9.52380952381,228,[ 3.  3.  4.  2.  3.  5.  1.  1.  1.],2290,21,23.0
[1],100.0,228,[ 0.],2291,1,0.0
[1 1 0 2 1 0 1 2 0],0.0,228,[ 1.  4.  0.  0.  2.  1.  0.  0.  0.],2293,8,8.0
[3 2 2 0 2 0 2 2 4],52.9411764706,228,[ 0.  3.  2.  2.  0.  0.  1.  0.  0.],2294,17,8.0
[0 0 1 0 0 0 0 0 0],400.0,228,[ 0.  0.  0.  0.  3.  0.  0.  0.  2.],2295,1,5.0
[1 0 1 0 2 1 0 2 1],62.5,228,[ 0.  0.  0.  0.  0.  1.  1.  0.  1.],2296,8,3.0
[1 0 1 0 1 1 0 0 0],125.0,228,[ 0.  0.  0.  1.  0.  5.  1.  2.  0.],2297,4,9.0
[1 0 2 1 0 0 0 0 1],520.0,228,[ 4.  1.  3.  1.  2.  8.  7.  3.  2.],2298,5,31.0
[1 2 2 0 0 0 1 1 1],50.0,228,[ 4.  0.  0.  0.  1.  0.  4.  1.  2.],2300,8,12.0
[0 0 0 1 1 0 0 0 1],200.0,228,[ 1.  1.  0.  0.  2.  1.  1.  1.  2.],2301,3,9.0
[2 0 1 3 0 1 2 0 0],133.333333333,228,[ 1.  4.  4. -1.  2.  3.  4.  3.  1.],2303,9,21.0
[2 1 2 7 2 0 0 0 0],100.0,228,[ 6.  4.  1.  2.  3.  4.  4.  2.  2.],2304,14,28.0
[2 0 0 0 0 1 1 2 2],75.0,228,[ 1.  1.  2.  3.  2.  2.  1.  2.  0.],2305,8,14.0
[3 4 5 1 0 0 0 0 0],84.6153846154,228,[ 2.  1.  4.  4.  5.  2.  3.  1.  2.],2306,13,24.0
[3],100.0,228,[ 0.],2307,3,0.0
[0 0 4 4 0 0 0 0 0],100.0,228,[ 3.  1.  1.  1.  1.  2.  3.  2.  2.],2308,8,16.0
[2 0 0 0 0 1 1 2 0],66.6666666667,228,[ 0.  2.  1.  0.  1.  1.  0.  3.  2.],2309,6,10.0
[0 0 0 0 0 1],1300.0,228,[ 1.  1.  2.  6.  3.  1.],2310,1,14.0
[0 0 0 0 0 0 1 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],2312,1,1.0
[0 1 3 0 0 1 1 2 1],55.5555555556,228,[ 3.  3.  1.  1.  2.  2.  1.  1.  0.],2316,9,14.0
[0 1 1 0 0 1 1 2 1],42.8571428571,228,[ 0.  2.  1.  0.  2.  0.  2.  2.  1.],2318,7,10.0
[ 3  1  4 -1  1  0  1  1  1],54.5454545455,228,[ 1.  0.  2.  1.  0.  0.  1.  0.  0.],2319,11,5.0
[1 1 0 0 2 0 0 1 1],316.666666667,228,[ 1.  6.  2.  1.  1.  3.  2.  4.  5.],2320,6,25.0
[0 0 0 1 0 1 1 1 1],0.0,228,[ 0.  0.  0.  0.  1.  1.  3.  0.  0.],2323,5,5.0
[3 0 2 0 0 1 1 1 1],122.222222222,228,[ 6.  5.  1.  3.  2.  1.  1.  0.  1.],2324,9,20.0
[0 2 2 0 2 3 0 2 3],71.4285714286,228,[ 3.  4.  2.  3.  4.  3.  1.  1.  3.],2325,14,24.0
[1 3 1 0 2 0 3 0 0],50.0,228,[ 0.  0.  1.  0.  0.  1.  3.  0.  0.],2326,10,5.0
[1 0 0 3 0 1 0 1 1],171.428571429,228,[ 1.  2.  4.  4.  2.  2.  1.  1.  2.],2327,7,19.0
[1],0.0,228,[ 1.],2329,1,1.0
[4 0 2 0 0 0 1 1 1],33.3333333333,228,[ 2.  0.  0.  0.  1.  0.  1.  1.  1.],2330,9,6.0
[1],100.0,228,[ 0.],2331,1,0.0
[2 1 2 1 1 0 1 2 1],136.363636364,228,[ 3.  5.  2.  2.  1.  3.  2.  3.  5.],2332,11,26.0
[1],100.0,228,[ 0.],2333,1,0.0
[1],100.0,228,[ 0.],2334,1,0.0
[1 0 1 0 0 0 0 1 1],50.0,228,[ 2.  0.  1.  1.  0.  1.  0.  0.  1.],2336,4,6.0
[1 0 3 3 0 0 1 0 2],30.0,228,[ 1.  2.  1.  0.  0.  1.  1.  1.  0.],2337,10,7.0
[1],100.0,228,[ 0.],2338,1,0.0
[0 0 0 0 0 0 0 0 0],400.0,228,[ 0.  0.  0.  0.  0.  0.  2.  2.  0.],2339,0,4.0
[3 1 2 1],14.2857142857,228,[ 0.  1.  1.  4.],2340,7,6.0
[ 3  1  1  1  1  1  1  2 -1],40.0,228,[ 1.  2.  2.  0.  0.  0.  0.  0.  1.],2341,10,6.0
[1 2 3 3 0 3 1 0 0],146.153846154,228,[ 6.  3.  1.  5.  5.  2.  2.  3.  5.],2342,13,32.0
[3 1 0 0 0 1 1 1 1],25.0,228,[ 0.  0.  2.  0.  1.  1.  0.  1.  1.],2344,8,6.0
[0 0 0 0 0 0 0 0 1],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],2345,1,1.0
[1 1 0 0 0 1 1 1 1],233.333333333,228,[ 2.  4.  3.  1.  1.  1.  3.  4.  1.],2346,6,20.0
[1 1 0 3 0 0 4 4 2],66.6666666667,228,[ 4.  0.  1.  3.  4.  3.  3.  6.  1.],2347,15,25.0
[ 0  0  1  1  0  0 -1  0  0],400.0,228,[ 0.  0.  1.  0.  1.  0.  2.  1.  0.],2349,1,5.0
[1 3 1 3 4 0 1 2 0],140.0,228,[ 3.  3.  5.  4.  4.  3.  4.  7.  3.],2350,15,36.0
[0 0 0 0 0 2 1 1 1],40.0,228,[ 0.  0.  0.  1.  0.  0.  0.  1.  1.],2352,5,3.0
[1 1 1 4 0 0 2 1 1],9.09090909091,228,[ 0.  1.  0.  2.  3.  0.  2.  1.  1.],2353,11,10.0
[1 1 1 0 1 0 2 0 1],0.0,228,[ 1.  2.  0.  0.  1.  1.  1.  1.  0.],2354,7,7.0
[0 0 0 0 0 0 0 0 0],400.0,228,[ 0.  0.  0.  0.  0.  0.  2.  1.  1.],2355,0,4.0
[0 0 0 1 0 0 1 1 1],0.0,228,[ 0.  0.  0. -1.  0.  1.  0.  1.  3.],2356,4,4.0
[1 0 0 0 1 1 0 0 2],60.0,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  1.],2357,5,2.0
[1 0 0 1 1 0 0 0 0],0.0,228,[ 0.  0.  0.  2.  0.  0.  0.  1.  0.],2358,3,3.0
[1 1 1 2 3 1 4 3 3],5.26315789474,228,[ 1.  2.  2.  3.  2.  1.  2.  2.  3.],2359,19,18.0
[0 1 1 2 2 1 1 2 1],45.4545454545,228,[ 2.  0.  1.  0.  0.  0.  2.  0.  1.],2360,11,6.0
[1 2 1 0 3 1 0 0 1],44.4444444444,228,[ 1.  2.  2.  0.  1.  1.  0.  5.  1.],2361,9,13.0
[0 0 0 0 0 0 1 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],2362,1,1.0
[0 0 0 0 0 0 0 0 0],900.0,228,[ 1.  0.  4.  0.  1.  0.  2.  1.  0.],2363,0,9.0
[0 0 0 1 2 0 0 1 1],80.0,228,[ 0.  1.  2.  0.  4.  0.  1.  0.  1.],2364,5,9.0
[0 0 0 1 0 3 0 1 1],50.0,228,[ 1.  0.  1.  2.  1.  1.  1.  0.  2.],2365,6,9.0
[1 2 1 1 0 2 0 2 2],54.5454545455,228,[ 1.  0.  0.  2.  0.  1.  0.  1.  0.],2366,11,5.0
[0 0 0 0 1 0 0 1 0],150.0,228,[ 0.  0.  2.  0.  0.  0.  1.  1.  1.],2367,2,5.0
[0 0 0 0 0 0 0 0 0],1500.0,228,[ 7.  1.  1.  1.  1.  1.  1.  1.  1.],2369,0,15.0
[1 1 0 0 0 0 0 1 1],25.0,228,[ 0.  0.  0.  2.  1.  0.  0.  0.  0.],2370,4,3.0
[1],100.0,228,[ 0.],2371,1,0.0
[3 2 1 1 2 0 5 1 1],56.25,228,[ 4.  3.  3.  2.  1.  4.  2.  2.  4.],2372,16,25.0
[0],0.0,228,[ 0.],2373,0,0.0
[0 1 0 2 2 1 3 0 0],11.1111111111,228,[ 0.  0.  3.  0.  3.  0.  2.  0.  2.],2374,9,10.0
[0 1 1 1 1 1 0 2 0],42.8571428571,228,[-1.  0.  1.  0.  0.  0.  0.  1.  3.],2380,7,4.0
[2 0 0 1 1 2 1 0 2],22.2222222222,228,[ 1.  1.  0.  0.  1.  1.  0.  2.  1.],2381,9,7.0
[0],0.0,228,[ 0.],2383,0,0.0
[1],100.0,228,[ 0.],2384,1,0.0
[0 0 0 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],2385,0,0.0
[1 1 1 0 1 0 0 1 7],25.0,228,[ 0.  1.  1.  0.  1.  3.  1.  1.  1.],2386,12,9.0
[3 0 1 1 1 2 2 0 0],20.0,228,[ 1.  0.  4.  1.  0.  1.  0.  1.  0.],2387,10,8.0
[2 3 2 0 5 0 1 0 5],11.1111111111,228,[ 4.  3.  2.  1.  1.  3.  2.  2.  2.],2388,18,20.0
[1 0 0 1 1 1 1 2 1],37.5,228,[ 0.  1.  0.  0.  0.  1.  1.  1.  1.],2390,8,5.0
[2 0 2 0 2 0 5 1 1],38.4615384615,228,[ 2.  3.  1.  3.  3.  3.  1.  1.  1.],2391,13,18.0
[1 0 1 1 0 0 0 1 0],150.0,228,[ 0.  0.  3.  0.  1.  0.  1.  3.  2.],2392,4,10.0
[0],100.0,228,[ 1.],2393,0,1.0
[4 0 0 2 1 2 0 2 1],33.3333333333,228,[ 1.  1.  1.  0.  2.  0.  1.  2.  0.],2395,12,8.0
[0 0 0 0 0 0 0 0 1],800.0,228,[ 2.  2.  2.  0.  2.  0.  0.  0.  1.],2396,1,9.0
[1 0 0 0 0 0 1 0 0],100.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],2397,2,0.0
[1 1 1 1 0 0 1 2 0],14.2857142857,228,[ 0.  0.  1.  0.  0.  3.  1.  1.  0.],2398,7,6.0
[0 3 0 1 1 1 1 1 2],30.0,228,[ 0.  0.  3.  1.  0.  2.  0.  0.  1.],2399,10,7.0
[0 0 0 0 0 0 0 0 1],300.0,228,[ 0.  0.  0.  0.  0.  0.  1.  1.  2.],2400,1,4.0
[0 1 0 1 0 0 1 0 3],33.3333333333,228,[ 0.  0.  0.  0.  0.  0.  5. -2.  1.],2401,6,4.0
[2 1 1 0 2 2 2 1 1],50.0,228,[ 1.  3.  2.  2.  2.  1.  2.  2.  3.],2402,12,18.0
[0 2 2 6 1 2 2 2 1],50.0,228,[ 5.  3.  6.  3.  4.  1.  1.  3.  1.],2403,18,27.0
[0 3 0 0 0 0 1 1 1],50.0,228,[ 3.  0.  2.  2.  0.  1.  0.  1.  0.],2404,6,9.0
[1 5 0 2 2 0 0 0 0],80.0,228,[ 4.  5.  3.  1.  1.  1.  1.  1.  1.],2405,10,18.0
[0 0 0 0 0 0 4 1 1],50.0,228,[ 0.  1.  1.  1.  4.  1.  1.  0.  0.],2406,6,9.0
[0 0 2 1 0 2 0 1 1],0.0,228,[ 0.  1.  1.  1.  1.  1.  1.  1.  0.],2407,7,7.0
[2 1 5 2 0 0 0 0 0],60.0,228,[ 0.  0.  0.  1.  0.  1.  1.  0.  1.],2408,10,4.0
[1 3 0 2 1 2 1 0 0],40.0,228,[ 2.  1.  1.  2.  1.  0.  1.  2.  4.],2409,10,14.0
[0 0 0 0 0 1 0 0 0],200.0,228,[ 0.  0.  1.  0.  0.  0.  2.  0.  0.],2410,1,3.0
[4],100.0,228,[ 0.],2411,4,0.0
[0],0.0,228,[ 0.],2413,0,0.0
[1],100.0,228,[ 0.],2417,1,0.0
[0 0 1 0 1 2 2 0 1],57.1428571429,228,[ 1.  2.  2.  3.  0.  1.  0.  1.  1.],2418,7,11.0
[1],100.0,228,[ 0.],2419,1,0.0
[0 0 0 0 1 0 2 1 0],0.0,228,[ 1.  1.  0.  0.  1.  0.  1.  0.  0.],2420,4,4.0
[ 2  2  2  6  0  1  0 -1  1],46.1538461538,228,[ 5.  2.  1.  4.  1.  1.  2.  2.  1.],2421,13,19.0
[5 1 0 1 2 1 0 0 0],100.0,228,[ 1.  2.  2.  2.  6.  1.  2.  2.  2.],2423,10,20.0
[1 2 0 0 0 1 0 0 0],25.0,228,[ 0.  0.  1.  1.  0.  0.  0.  0.  3.],2424,4,5.0
[1],100.0,228,[ 0.],2425,1,0.0
[1],100.0,228,[ 0.],2426,1,0.0
[0 4 4 1 1 1 1 0 0],100.0,228,[ 3.  4.  1.  2.  4.  4.  1.  4.  1.],2428,12,24.0
[1 0 0 2 0 2 2 0 1],12.5,228,[ 1.  1.  0.  1.  0.  2.  1.  1.  2.],2429,8,9.0
[0],0.0,228,[ 0.],2430,0,0.0
[1],100.0,228,[ 0.],2431,1,0.0
[9],100.0,228,[ 0.],2432,9,0.0
[1 0 0 0 1 0 0 0 1],200.0,228,[ 0.  0.  0.  0.  0.  0.  1.  5.  3.],2433,3,9.0
[1 1 1 1 3 0 0 1 1],44.4444444444,228,[ 1.  2.  3.  0.  0.  0.  0.  2.  5.],2434,9,13.0
[1],100.0,228,[ 0.],2435,1,0.0
[0 1 1 0 0 3 1 0 1],28.5714285714,228,[ 2.  1.  1.  2.  1.  1.  1.  0.  0.],2436,7,9.0
[1 0 1 2 1 1 0 1 3],110.0,228,[ 2.  3.  5.  4.  1.  4.  0.  1.  1.],2439,10,21.0
[0 1 0 2 0 1 2 1 1],150.0,228,[ 2.  1.  1.  5.  1.  1.  2.  3.  4.],2440,8,20.0
[2 1 0 1 1 0 1 1 4],45.4545454545,228,[ 2.  2.  2.  1.  1.  2.  3.  2.  1.],2442,11,16.0
[ 2  1  0  0  0  0  0 -1  1],0.0,228,[ 0.  0.  3.  0. -1.  1.  0.  0.  0.],2443,3,3.0
[1],0.0,228,[ 1.],2444,1,1.0
[0 0 1 0 1 0 0 0 0],150.0,228,[ 1.  0.  0.  0.  1.  1.  1.  1.  0.],2445,2,5.0
[3 2 1 2 0 3 0 0 0],27.2727272727,228,[ 1.  1.  3.  0.  1.  4.  2.  1.  1.],2446,11,14.0
[2],100.0,228,[ 0.],2448,2,0.0
[0 0 0 1 1 0 1 0 0],100.0,228,[ 0.  0.  1.  1.  0.  1.  1.  1.  1.],2449,3,6.0
[2 3 0 0 0 1 0 0 1],14.2857142857,228,[ 0.  1.  1.  0.  2.  0.  0.  1.  3.],2450,7,8.0
[0],0.0,228,[ 0.],2452,0,0.0
[0 1 1 1 4 1 5 2 3],16.6666666667,228,[ 1.  2.  1.  2.  3.  1.  1.  3.  1.],2453,18,15.0
[0 1 0 1 1 1 1 4 0],11.1111111111,228,[ 2.  1.  0.  3.  0.  0.  1.  0.  1.],2454,9,8.0
[0 0 0 0 0 0 0 0],500.0,228,[ 0.  0.  1.  0.  0.  0.  4.  0.],2455,0,5.0
[0],0.0,228,[ 0.],2456,0,0.0
[ 2 -1  1  0  0  0  1  3  1],28.5714285714,228,[ 2.  0.  2.  0.  0.  0.  0.  0.  1.],2458,7,5.0
[5 2 4 1 0 0 0 0 0],166.666666667,228,[ 7.  2.  6.  3.  3.  4.  4.  2.  1.],2459,12,32.0
[4 1 4 4 1 2 1 1 0],16.6666666667,228,[ 5.  3.  1.  1.  3.  3.  1.  2.  2.],2460,18,21.0
[0 0 0 1 0 1 0 0 1],33.3333333333,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  2.],2461,3,2.0
[2 1 2 0 1 2 0 0 0],125.0,228,[ 2.  1.  3.  1.  4.  2.  3.  1.  1.],2466,8,18.0
[1 5 0 1 1 0 0 0 0],37.5,228,[ 2.  1.  0.  0.  1.  0.  0.  0.  1.],2467,8,5.0
NaN,No entries available,228,NaN,2469,Nan,Nan
[0 0 0 0 0 0 0 0 1],300.0,228,[ 1.  0.  1.  0.  0.  0.  1.  0.  1.],2470,1,4.0
[0],0.0,228,[ 0.],2471,0,0.0
