Actual,Error,Item_id,Predicted,Store_id
[2 0 0 1 0 1 1 0 0],0.888888888889,228,[ 1.  0.  0.  0.  1.  0.  0.  1.  2.],4024
[2 0 1 3 0 0 2 1 1],1.66666666667,228,[ 0.  1.  3.  0.  1.  2.  0.  2.  2.],4025
[1 0 0 2 1 1 0 0 0],0.777777777778,228,[ 2.  0.  1.  0.  0.  0.  0.  1.  0.],4026
[1 0 1 1 0 1 0 2 1],0.666666666667,228,[ 1.  0.  0.  1.  2.  0.  1.  1.  1.],4027
[1 0 0 2 1 0 0 2 0],1.44444444444,228,[ 1.  1.  1.  1.  3.  3.  1.  0.  2.],4028
[0 0 1 2 0 0 0 0 0],0.444444444444,228,[ 0.  0.  1.  0.  0.  0.  1.  1.  0.],4029
[1],1.0,228,[ 0.],4031
[3 1 1 0 0 0 0 0 0],0.777777777778,228,[ 1.  2.  1.  2.  2.  0.  0.  0.  0.],4032
[2 3 3 1 1 0 2 1 4],1.11111111111,228,[ 0.  0.  3.  1.  1.  0.  1.  0.  1.],4033
[0 0 1 1 0 0 2 1 1],0.888888888889,228,[ 1.  1.  0.  0.  0.  0.  0.  0.  0.],4036
[0 0 0 0 0 0 0 0 0],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  2.],4038
[1 1 3 1 1 2 0 0 1],0.444444444444,228,[ 1.  1.  2.  1.  0.  1.  0.  0.  0.],4040
[0],0.0,228,[ 0.],4041
[0 0 0 1 0 1 0 0 4],0.777777777778,228,[ 0.  1.  1.  0.  0.  1.  0.  0.  0.],4042
[0 1 1 1 0 0 0 1 1],0.777777777778,228,[ 1.  0.  0.  1.  1.  0.  1.  0.  0.],4043
[1 1 0 1 0 0 0 1 1],0.666666666667,228,[ 0.  0.  0.  1.  2.  0.  0.  0.  0.],4044
[0 2 2 1 1 0 2 1 1],0.666666666667,228,[ 0.  0.  1.  0.  1.  0.  1.  1.  0.],4045
[0],0.0,228,[ 0.],4046
[ 1  2 -1  1  1  0  1  0  1],0.777777777778,228,[ 0.  0.  0.  2.  0.  0.  0.  0.  1.],4048
[0 0 0 0 0 0 2 1 3],0.333333333333,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  2.],4049
[0 0 0 0 1 0 0 0 0],0.666666666667,228,[ 0.  0.  0.  0.  0.  0.  1.  2.  2.],4050
[0 0 1 0 0 1 0 1 0],0.777777777778,228,[ 0.  1.  0.  2.  0.  0.  0.  3.  0.],4051
[0 0 1 2 0 0 0 1 2],1.11111111111,228,[ 1.  0.  1.  0.  1.  1.  1.  3.  0.],4052
[0 0 0 0 0 0 1 1 1],0.111111111111,228,[ 0.  0.  0.  0.  0.  1.  1.  1.  1.],4055
[0 1 2 0 0 0 0 1 2],0.555555555556,228,[ 0.  0.  0.  0.  0.  1.  0.  1.  1.],4056
[0],0.0,228,[ 0.],4057
[0],0.0,228,[ 0.],4058
[0 0 0 0 0 0 1 0 2],0.666666666667,228,[ 1.  0.  0.  2.  0.  0.  0.  1.  1.],4059
[1 2 0 0 0 1 1 1 2],0.555555555556,228,[ 1.  0.  0.  1.  1.  0.  1.  1.  2.],4062
[2 2 0 0 1 0 2 1 1],1.11111111111,228,[ 0.  3.  1.  0.  4.  0.  0.  0.  1.],4063
[0 1 0 0 1 2 1 0 0],0.666666666667,228,[ 0.  0.  0.  1.  2.  0.  0.  0.  0.],4065
[1 0 0 0 0 0 0 0 0],0.666666666667,228,[ 0.  0.  1.  1.  0.  1.  1. -1.  0.],4066
[0 0 0 0 0 0 0 0 0],0.111111111111,228,[ 1.  0.  0.  0.  0.  0.  0.  0.  0.],4067
[0 1 0 0 0 0 0 0 0],0.333333333333,228,[ 0.  0.  0.  1.  0.  0.  1.  0.  0.],4069
[0],0.0,228,[ 0.],4070
[0],0.0,228,[ 0.],4071
[2 0 1 0 1 1 1 1 0],1.22222222222,228,[ 0.  1.  0.  0.  0.  0.  0.  0.  3.],4072
[1 0 0 0 0 0 0 0 1],0.222222222222,228,[ 0.  1.  0.  0.  0.  0.  0.  0.  1.],4074
[3 1 1 0 1 1 1 1 1],0.666666666667,228,[ 0.  0.  1.  0.  1.  2.  1.  1.  2.],4075
[0 0 0 0 0 0 0 0 1],0.666666666667,228,[ 0.  1.  0.  0.  1.  1.  2.  1.  1.],4076
[ 2  1  1  1  1  1 -1  3  1],1.88888888889,228,[ 3.  2.  3.  3.  5.  3.  2.  1.  1.],4077
[0 0 0 0 1 0 1 0 0],0.222222222222,228,[ 0.  0.  0.  2.  1.  0.  1.  0.  0.],4079
[2 0 2 4 1 1 1 1 3],1.11111111111,228,[ 2.  0.  0.  0.  1.  0.  1.  2.  1.],4080
[2 1 4 1 3 0 0 2 1],2.33333333333,228,[ 3.  3.  2.  2.  3.  5.  6.  4.  3.],4082
[ 0  1  0  1  0 -1  2  3  2],1.88888888889,228,[ 3.  3.  1.  4.  1.  4.  2.  5.  2.],4086
[0],0.0,228,[ 0.],4087
[1 0 2 1 0 0 1 0 1],0.888888888889,228,[ 3.  0.  1.  0.  1.  0.  0.  0.  3.],4088
[0 0 1 0 1 0 2 2 2],0.666666666667,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  1.],4089
[0 0 1 0 1 1 0 0 1],0.222222222222,228,[ 0.  0.  1.  0.  1.  0.  0.  0.  0.],4091
[0 0 0 0 0 0 0 0 1],0.111111111111,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  2.],4093
[0 0 1 0 1 0 0 2 1],0.888888888889,228,[ 1.  0.  0.  1.  0.  1.  1.  3.  0.],4094
[0],0.0,228,[ 0.],4097
[0 0 0 0 0 0 0 0 0],1.33333333333,228,[ 2.  0.  0.  0.  0.  4.  4.  2.  0.],4098
[0 0 0 0 0 0],6.33333333333,228,[  2.   3.   2.  27.   2.   2.],4099
[2 6 0 1 1 3 2 2 4],1.55555555556,228,[ 6.  4.  5.  1.  2.  2.  2.  3.  4.],4100
[0 0 2 1 1 0 0 0 2],1.0,228,[ 1.  0.  3.  0.  1.  0.  2.  2.  0.],4101
[0],0.0,228,[ 0.],4104
[0 0 0 0 3 2 1 0 1],1.44444444444,228,[ 3.  2.  1.  2.  3.  2.  2.  2.  3.],4105
[3 1 3 1 0 1 1 0 2],1.77777777778,228,[ 1.  2.  2.  1.  6.  2.  3.  3.  2.],4106
[3 2 4 0 2 0 1 0 1],3.11111111111,228,[ 1.  1.  2.  4.  7.  7.  7.  1.  1.],4107
[0],0.0,228,[ 0.],4111
[3 0 1 1 1 1 1 1 1],1.66666666667,228,[ 1.  3.  1.  1.  2.  2.  6.  3.  2.],4114
[0],0.0,228,[ 0.],4115
[1 0 0 2 2 2 0 0 0],1.0,228,[ 0.  2.  0.  3.  2.  0.  2.  0.  1.],4117
[1 2 5 1 0 0 0 0 0],1.55555555556,228,[ 1.  1.  2.  4.  3.  1.  1.  1.  1.],4119
[0 0 0 0 1 0 0 0 0],0.555555555556,228,[ 0.  1.  0.  0.  0.  0.  1.  1.  1.],4120
[1 0 1 3 0 0 0 2 1],1.0,228,[ 1.  2.  2.  0.  0.  1.  2.  2.  1.],4122
[1 2 1 0 3 1 0 0 0],1.22222222222,228,[ 2.  0.  2.  1.  0.  2.  1.  0.  1.],4123
[1 1 1 0 1 2 5 0 0],1.55555555556,228,[ 1.  2.  0.  2.  0.  1.  0.  2.  1.],4124
[0 2 4 0 0 0 0 2 1],0.777777777778,228,[ 0.  1.  1.  0.  2.  0.  0.  3.  1.],4125
[0 0 0 1 0 1 0 0 1],0.444444444444,228,[ 0.  0.  0.  0.  0.  1.  1.  1.  0.],4126
[ 1  0  1  1  1  0  0 -1  1],0.444444444444,228,[ 1.  0.  0.  1.  0.  1.  0.  0.  1.],4127
[0],0.0,228,[ 0.],4128
[0 2 0 3 1 3 3 1 1],1.44444444444,228,[ 2.  2.  1.  1.  2.  0.  1.  0.  0.],4129
[2 0 0 1 1 1 1 0 2],1.33333333333,228,[ 2.  3.  0.  3.  2.  1.  4.  3.  2.],4130
[2 1 2 2 1 0 0 1 0],1.66666666667,228,[ 1.  1.  4.  2.  3.  3.  4.  1.  3.],4131
[1 1 2 3 1 1 3 1 1],1.66666666667,228,[ 1.  5.  1.  2.  4.  5.  1.  1.  1.],4132
[1 0 0 0 0 0 0 2 2],0.333333333333,228,[ 0.  0.  0.  0.  0.  0.  1.  1.  2.],4134
[3 4 0 2 0 1 0 0 0],1.22222222222,228,[ 0.  0.  1.  0.  0.  1.  1.  0.  0.],4135
[0 0 0 0 0 0 0 0 0],0.222222222222,228,[ 0.  0.  0.  0.  1.  1.  0.  0.  0.],4136
[0 0 0 0 0 0 1 0 0],4.77777777778,228,[  2.   2.   1.   1.   1.   1.   2.  10.  24.],4137
[1 2 1 2 2 1 2 1 2],1.44444444444,228,[ 3.  5.  3.  1.  2.  3.  1.  2.  1.],4138
[1 1 0 0 0 1 0 1 1],0.777777777778,228,[ 0.  1.  2.  1.  0.  1.  1.  0.  0.],4142
[1],1.0,228,[ 0.],4143
[2 0 1 0 1 0 2 1 1],1.33333333333,228,[ 1.  0.  0.  0.  1.  1.  2.  6.  5.],4144
[0],0.0,228,[ 0.],4145
[2 1 0 2 0 2 0 1 1],1.55555555556,228,[ 0.  0.  0.  0.  1.  1.  2.  4.  3.],4146
[0],0.0,228,[ 0.],4147
[1],0.0,228,[ 1.],4149
[0 0 1 1 1 0 0 2 2],0.666666666667,228,[ 0.  0.  0.  0.  0.  0.  1.  1.  1.],4150
[4 0 2 0 0 0 0 0 0],1.0,228,[ 1.  1.  2.  1.  0.  1.  0.  3.  0.],4169
[0 0 0 0 0 0 0 0 0],0.666666666667,228,[ 2.  0.  1.  0.  2.  0.  1.  0.  0.],4170
[3 0 1 0 0 0 0 0 0],1.33333333333,228,[ 0.  3.  1.  0.  2.  0.  3.  0.  1.],4171
[0 0 0 1 0 0 0 0 1],0.444444444444,228,[ 0.  1.  2.  0.  0.  0.  0.  0.  1.],4172
[1 1 3 0 1 1 4 0 0],1.66666666667,228,[ 2.  4.  3.  1.  3.  4.  1.  1.  1.],4173
[2 0 0 0 0 1 1 1 1],1.0,228,[ 0.  4.  0.  0.  0.  0.  2.  2.  1.],4174
[4 0 0 0 0 0 0 0 0],1.22222222222,228,[ 0.  1.  0.  0.  0.  3.  1.  2.  0.],4177
[ 2 -1  1  1  0  3  1  3  3],3.11111111111,228,[ 9.  3.  2.  7.  3.  5.  2.  1.  1.],4178
[0 0 0 0 0 0 0 0 0],0.666666666667,228,[ 0.  1.  0.  1.  0.  1.  1.  2.  0.],4180
[0 0 0 1 0 0 0 0 0],0.444444444444,228,[ 0.  0.  0.  0.  0.  2.  0.  1.  0.],4181
[1 3 0 1 0 0 1 0 1],0.888888888889,228,[ 2.  1.  0.  1.  1.  1.  0.  1.  2.],4182
[0 0 0 0 0 0 1 0 0],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  0. -1.],4184
[0],0.0,228,[ 0.],4185
[0 0 0 0 1 0 0 0 1],0.555555555556,228,[ 0.  0.  2.  0.  0.  1.  0.  1.  1.],4186
[0 0 0],0.0,228,[ 0.  0.  0.],4187
[0],0.0,228,[ 0.],4188
[1 0 0 0 1 2 0 1 1],1.11111111111,228,[ 1.  2.  2.  0.  2.  0.  0.  2. -1.],4189
[0],0.0,228,[ 0.],4191
[1 2 1 3 1 2 0 2 1],0.888888888889,228,[ 3.  3.  1.  3.  1.  3.  2.  3.  2.],4193
[0 0 0 0 1 0 0 0 0],0.333333333333,228,[ 1.  0.  0.  0.  0.  0.  0.  0.  1.],4197
[0 2 0 1 0 0 0 0 0],1.22222222222,228,[ 0.  0.  0.  0.  0.  3.  1.  3.  1.],4200
[0 0 1 1 0 0 0 0 0],1.0,228,[ 3.  0.  2.  1.  2.  1.  0.  2.  0.],4201
[0],0.0,228,[ 0.],4202
[0],0.0,228,[ 0.],4203
[2 1 1 1 3 1 2 1 1],2.11111111111,228,[ 3.  5.  5.  4.  4.  2.  2.  6.  1.],4204
[0 0 0 0 1 1 1 1 1],0.555555555556,228,[ 0.  1.  0.  0.  0.  1.  1.  3.  2.],4205
[2 2 5 0 1 0 3 1 0],1.55555555556,228,[ 3.  5.  4.  1.  2.  4.  1.  1.  1.],4206
[1 1 0 0 0 1 0 0 0],0.333333333333,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4207
[0 0 0 0 0 0 0 1 0],0.111111111111,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4208
[1 1 0 1 0 1 0 1 1],0.444444444444,228,[ 1.  0.  0.  0.  0.  0.  1.  1.  1.],4210
[2 1 3 1 0 1 2 0 1],1.33333333333,228,[ 2.  2.  2.  4.  2.  1.  1.  4.  1.],4211
[1 0 1 0 0 0 0 1 1],0.777777777778,228,[ 1.  0.  0.  0.  2.  1.  1.  2.  0.],4212
[1 2 0 0 0 0 0 0 1],0.888888888889,228,[ 0.  2.  2.  1.  3.  0.  0.  0.  0.],4213
[0 0 0 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4214
[2 0 0 0 0 1 1 1 1],1.44444444444,228,[ 0.  1.  1.  1.  3.  1.  4.  0.  2.],4215
[0 0 2 0 0 0 0 1 2],0.444444444444,228,[ 0.  1.  2.  0.  1.  0.  1.  1.  3.],4216
[1 1 0 3 0 0 1 2 1],1.88888888889,228,[ 3.  1.  2.  3.  4.  8.  1.  2.  2.],4217
[0 0 0 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4218
[1 2 2 1 1 0 1 0 0],0.888888888889,228,[ 1.  0.  0.  0.  1.  1.  0.  1.  0.],4219
[1 3 1 0 0 0 4 2 1],1.55555555556,228,[ 2.  3.  4.  4.  3.  2.  4.  1.  1.],4220
[0 0 0 0 0 0 0 0 2],0.111111111111,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],4221
[0],0.0,228,[ 0.],4224
[0 0 0 0 0 0 0 0 0],0.111111111111,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],4225
[0 0 0 0 0 0 0 0 0],0.444444444444,228,[ 1.  1.  0.  0.  1.  0.  0.  1.  0.],4226
[1 0 4 3 2 1 0 0 0],1.44444444444,228,[ 3.  3.  0.  1.  2.  2.  1.  0.  0.],4227
[0 0 0 0 0 0 0 0 0],0.0,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4228
[0 2 0 1 0 1 0 0 0],1.55555555556,228,[ 0.  0.  0.  0.  2.  4.  2.  1.  3.],4229
[2 0 0 0 2 0 1 0 1],2.0,228,[ 2.  3.  2.  3.  4.  3.  3.  2.  2.],4230
[0],0.0,228,[ 0.],4231
[0 0 1 0 0 0 0 0 1],0.0,228,[ 0.  0.  1.  0.  0.  0.  0.  0.  1.],4232
[0 2 0 0 1 0 1 1 3],0.888888888889,228,[ 1.  1.  0.  1.  0.  1.  3.  1.  2.],4233
[3 4 1 3 2 1 2 1 0],1.11111111111,228,[ 1.  2.  2.  2.  2.  2.  1.  1.  2.],4234
[2 0 1 0 1 0 0 2 6],1.44444444444,228,[ 2.  1.  1.  2.  0.  1.  1.  1.  0.],4235
[0 1 0 0 0 0 1 1 1],2.0,228,[ 3.  0.  4.  2.  7.  1.  1.  1.  1.],4238
[2 2 1 1 1 0 0 5 1],1.88888888889,228,[-1.  2.  6.  0.  1.  1.  3.  1.  1.],4239
[0],0.0,228,[ 0.],4240
[1 2 0 2 3 2 0 0 0],2.22222222222,228,[ 2.  3.  4.  2.  1.  1.  3.  3.  5.],4241
[3 1 0 0 1 0 1 1 0],1.33333333333,228,[ 1.  0.  2.  3.  1.  1.  0.  0.  1.],4243
[0],1.0,228,[ 1.],4244
[1 0 1 3 0 0 0 0 0],0.777777777778,228,[ 0.  0.  0.  0.  1.  1.  0.  0.  0.],4246
[0 0 0 1 1 0 1 1 1],0.777777777778,228,[ 1.  0.  2.  1.  0.  0.  1.  3.  2.],4248
[0 2 1 0 0 1 0 1 1],1.0,228,[ 0.  0.  0.  0.  1.  0.  2.  0.  0.],4250
[0 0 2 4 0 0 0 2 1],1.88888888889,228,[ 1.  2.  5.  1.  3.  2.  2.  2.  2.],4251
[0 1 0 0 2 0 0 0 1],0.555555555556,228,[ 1.  0.  0.  0.  2.  0.  0.  1.  3.],4252
[0 0 0 1 0 1 0 0 0],1.11111111111,228,[ 0.  4.  3.  0.  0.  0.  0.  1.  0.],4254
[0],0.0,228,[ 0.],4255
[1 2 1 1 0 0 0 0 5],0.888888888889,228,[ 0.  1.  1.  0.  0.  0.  0.  1.  1.],4257
[0],0.0,228,[ 0.],4259
[3 2 0 4 0 0 2 4 1],1.44444444444,228,[ 4.  1.  1.  1.  4.  2.  2.  3.  1.],4260
[0 0 1 1 1 1 0 1 1],1.55555555556,228,[ 1.  1.  4.  3.  1.  2.  2.  1.  5.],4264
[1],1.0,228,[ 0.],4265
[0 0 0 0 0 0 0 0 1],0.111111111111,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4266
[0],0.0,228,[ 0.],4267
[ 0  0  1  1  0  1  0 -1  0],0.888888888889,228,[ 0.  0.  0.  0.  1.  2.  1.  1.  1.],4268
[3 2 1 2 3 2 0 0 2],1.22222222222,228,[ 2.  1.  2.  3.  4.  1.  1.  2.  4.],4269
[7 2 3 1 8 0 0 4 1],2.55555555556,228,[ 2.  3.  5.  3.  6.  5.  4.  3.  2.],4270
[0 0 0 0 1 1 1 1 1],0.333333333333,228,[ 0.  0.  0.  0.  0.  0.  1.  1.  2.],4271
[0 0 1 1 0 1 1 1 1],0.777777777778,228,[ 1.  0.  0.  2.  0.  0.  2.  2.  0.],4273
[1],1.0,228,[ 0.],4295
[1 1 1 1 1 2 1 1 2],1.66666666667,228,[ 5.  1.  4.  3.  4.  2.  3.  1.  1.],4296
[4 1 1 2 1 2 2 3 0],1.33333333333,228,[ 2.  2.  4.  1.  2.  2.  2.  0.  1.],4298
[-1  0  1  1  0  0  0  0  1],2.0,228,[ 3.  3.  4.  3.  3.  1.  1.  1.  1.],4299
[0 0 0 2 0 3 1 1 1],0.888888888889,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4300
[0 0 0 0 0 0 0 0 0],0.555555555556,228,[ 2.  0.  0.  1.  0.  0.  1.  0.  1.],4301
[1],1.0,228,[ 0.],4302
[0 1 1 0 2 1 5 4 2],2.44444444444,228,[ 2.  6.  5.  4.  4.  1.  3.  3.  4.],4303
[1],0.0,228,[ 1.],4305
[3 3 4 2 2 0 1 0 0],3.0,228,[ 6.  6.  4.  8.  4.  3.  4.  5.  2.],4307
[1 0 0 0 0 1 1 1 1],0.666666666667,228,[ 1.  2.  1.  1.  2.  1.  1.  1.  1.],4308
[ 1  0 -1  0  1  0  0  0  1],0.555555555556,228,[ 1. -1.  0.  0.  2.  1.  0.  1.  1.],4309
[0 0 0 0 1 0 0 0 0],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  1.],4310
[0],0.0,228,[ 0.],4311
[1],1.0,228,[ 0.],4312
[ 0  0  0  0 -1  1  0  1  1],0.444444444444,228,[ 0.  1.  0.  0.  0.  1.  1.  2.  1.],4314
[0],0.0,228,[ 0.],4315
[0 0 0 0 0 0 0 0 1],0.333333333333,228,[ 0.  0.  0.  0.  1.  1.  0.  1.  1.],4316
[0 1 1 0 2 1 1 0 2],0.888888888889,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4317
[1 0 1 1 0 1 1 1 1],1.0,228,[ 1.  2.  1.  3.  2.  1.  2.  0.  2.],4318
[5 0 0 3 0 1 1 1 1],1.55555555556,228,[ 2.  3.  0.  0.  1.  3.  3.  1.  1.],4319
[1 1 1 0 0 0 0 0 2],0.555555555556,228,[ 1.  0.  1.  0.  0.  0.  1.  2.  1.],4320
[3 1 0 2 0 0 2 1 1],2.11111111111,228,[ 4.  5.  4.  2.  4.  1.  2.  3.  4.],4321
[1 0 0 1],0.75,228,[ 0.  0.  1.  0.],4323
[1 3 1 1 0 5 0 1 3],1.44444444444,228,[ 2.  2.  3.  1.  1.  2.  3.  3.  3.],4325
[2 1 0 0 0 0 0 0 0],0.333333333333,228,[ 1.  1.  1.  0.  1.  0.  0.  0.  0.],4326
[2 0 1 1 0 0 0 0 1],0.888888888889,228,[ 0.  1.  0.  0.  0.  1.  1.  0.  0.],4327
[0 0 0 1 0 0 0 0 1],0.555555555556,228,[ 1.  0.  0.  0.  0.  1.  2.  0.  1.],4328
[0 0 0 0 1 1 8 2 1],1.55555555556,228,[ 1.  2.  1.  0.  0.  0.  1.  1.  1.],4329
[3 3 0 0 0 0 0 0 2],1.22222222222,228,[ 4.  3.  2.  2.  2.  1.  2.  1.  2.],4330
[0 0 1 0 2 0 2 0 2],1.22222222222,228,[ 0.  2.  0.  1.  1.  2.  1.  2.  3.],4331
[-1  0  0  0  0  1  0  1  1],0.333333333333,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  0.],4332
[ 0  1  0  0  1  2 -1  1  1],1.0,228,[ 1.  1.  1.  3.  1.  2.  2.  2.  1.],4335
[0],0.0,228,[ 0.],4336
[3 4 2 2 2 2 0 0 0],1.77777777778,228,[ 7.  2.  3.  1.  1.  4.  2.  2.  1.],4337
[0 0 2 0 0 0 0 0 1],1.0,228,[ 2.  0.  0.  2.  1.  0.  1.  0.  2.],4339
[0],0.0,228,[ 0.],4340
[0 0 0 0 0],1.2,228,[ 1.  1.  2.  1.  1.],4341
[3 2 2 1 0 2 2 0 0],1.66666666667,228,[ 4.  2.  1.  6.  4.  2.  2.  1.  3.],4342
[0],0.0,228,[ 0.],4344
[0 0 0 1 0],1.2,228,[ 2.  2.  1.  2.  0.],4370
[1 0 1 1 2 0 0 0 1],0.888888888889,228,[ 1.  1.  2.  4.  1.  0.  2.  0.  1.],4371
[0 0 1 0 0 1 0 0 1],0.333333333333,228,[ 1.  0.  0.  0.  0.  0.  0.  0.  1.],4372
[2 3 0 3 1 2 0 0 0],2.55555555556,228,[ 1.  4.  4.  5.  6.  3.  2.  4.  3.],4373
[1 1 0 0 0 1 1 1 2],0.777777777778,228,[ 1.  1.  1.  1.  1.  0.  1.  0.  0.],4374
[0 0 0 0 0 1 0 0 0],0.333333333333,228,[ 0.  0.  0.  0.  0.  2.  1.  1.  0.],4375
[5 1 2 2 1 2 0 1 2],2.44444444444,228,[ 5.  7.  3.  1.  3.  5.  6.  3.  1.],4376
[2 0 1 1 0 1 4 0 1],1.33333333333,228,[ 1.  4.  1.  0.  0.  0.  0.  1.  1.],4378
[0 0 0 0 0],0.8,228,[ 0.  2.  1.  1.  0.],4380
[0 1 0 0 1 0 1 0 2],0.666666666667,228,[ 0.  0.  2.  1.  1.  0.  0.  0.  3.],4381
[0],0.0,228,[ 0.],4382
[0 0 0 0 0 0 1 0 0],0.444444444444,228,[ 0.  2.  0.  0.  0.  1.  1.  0.  1.],4383
[0 0 0 0 0 0 0 0 1],0.111111111111,228,[ 0.  0.  0.  1.  0.  0.  0.  0.  1.],4384
[3 0 1 1 2 0 1 0 0],1.88888888889,228,[ 2.  2.  3.  4.  3.  1.  5.  1.  2.],4385
[1 1 0 0 1 1 0 0 3],0.555555555556,228,[ 0.  2.  0.  0.  2.  1.  0.  0.  1.],4386
[3 1 3 2 0 1 0 0 2],1.33333333333,228,[ 0.  0.  0.  1.  2.  1.  2.  0.  2.],4396
[0 2 0 0 0 1 0 0 0],0.444444444444,228,[ 1.  1.  0.  0.  1.  1.  0.  0.  1.],4397
[1 0 1 0 0 1 1 0 0],0.555555555556,228,[ 2.  0.  1.  0.  0.  2.  0.  1.  1.],4398
[0 0 2 0 0 0 1 0 0],0.888888888889,228,[ 1.  1.  1.  1.  2.  0.  1.  0.  2.],4399
[0],0.0,228,[ 0.],4400
[0 0 0 1 0 0 0 0 0],0.111111111111,228,[ 0.  1.  0.  1.  0.  0.  0.  0.  0.],4401
[ 1 -1  0  0  0  1  0  2  2],0.777777777778,228,[ 0.  0.  0.  0.  0.  0.  0.  0.  0.],4402
[1 1 1 1 0 0 0 2 2],1.33333333333,228,[ 1.  0.  0.  4.  1.  2.  1.  1.  0.],4403
[0 0 0 0 0 1 0 0 0],0.555555555556,228,[ 0.  0.  0.  0.  1.  2.  0.  2.  1.],4404
[2 3 1 2 4 5 1 0 0],2.0,228,[ 2.  3.  3.  4.  2.  4.  6.  3.  3.],4408
[2 0 2 0 2 0 0 1 1],1.22222222222,228,[ 0.  0.  0.  0.  0.  1.  1.  0.  3.],4409
[0 2 3 0 3 1 3 1 2],2.33333333333,228,[ 5.  2.  1.  8.  3.  3.  3.  3.  4.],4411
[0 1 0 0 2 1 0 0 1],0.444444444444,228,[ 0.  1.  0.  1.  0.  1.  0.  1.  1.],4412
[2 1 1 0 1 0 1 0 1],0.555555555556,228,[ 0.  0.  1.  0.  1.  1.  1.  0.  0.],4413
[0 0 0 0 0 0 0 2 1],2.33333333333,228,[ 3.  4.  3.  1.  3.  3.  2.  2.  3.],4414
[1 1 0 1 0 0 1 3 1],1.11111111111,228,[ 0.  2.  1.  0.  0.  3.  1.  1.  0.],4415
[0 0 0 0 0 0 0 0 3],1.88888888889,228,[ 1.  3.  1.  1.  2.  3.  2.  2.  1.],4418
[1 0 0 0 1 1 1 1 1],1.44444444444,228,[ 2.  3.  2.  1.  2.  1.  3.  3.  2.],4421
[0 0 0 0],4.0,228,[  2.  10.   3.   1.],4422
[2 1 1 1 0 2 1 0 1],1.11111111111,228,[ 0.  0.  0.  0.  2.  0.  1.  1.  1.],4424
[0 0 0 0 0 0 0 0 0],0.444444444444,228,[ 0.  0.  0.  0.  1.  1.  0.  0.  2.],4425
[0 1 0 0 0 0 1 2 1],2.0,228,[ 2.  2.  3.  2.  3.  4.  4.  2.  1.],4426
[0 0 1 0 0 0 1 0 0],0.555555555556,228,[ 0.  0.  1.  1.  0.  1.  0.  1.  1.],4428
[1 0 0 1 2 0 0 1 1],0.777777777778,228,[ 0.  0.  1.  0.  2.  0.  0.  0.  4.],4443
[1 0 1 0 1 0 1 0 3],2.55555555556,228,[ 5.  4.  4.  2.  3.  4.  1.  2.  1.],4444
[1],1.0,228,[ 0.],4445
[0],0.0,228,[ 0.],4447
[3 0 0 2 0 0 1 1 1],1.0,228,[ 1.  2.  0.  0.  2.  0.  1.  0.  1.],4448
[1 0 3 0 1 0 1 2 1],2.22222222222,228,[ 1.  2.  1.  1.  2.  5.  6.  5.  2.],4449
[0],0.0,228,[ 0.],4452
[0 0 1 1 0 0 1 0 0],0.666666666667,228,[ 0.  1.  0.  0.  0.  1.  1.  1.  1.],4453
[0 0 0 0 0 0 0 1 0],0.333333333333,228,[ 0.  0.  1.  0.  0.  1.  0.  1.  1.],4454
[1 1 2 0 1 1 0 1 3],1.44444444444,228,[ 2.  4.  4.  1.  2.  1.  3.  1.  1.],4455
[0 0 0 1 1 1 0 0 0],0.555555555556,228,[ 0.  0.  0.  2.  2.  0.  1.  1.  0.],4456
[0],0.0,228,[ 0.],4457
[1 0 0 0 0 0 0 0 0],0.222222222222,228,[ 0.  0.  0.  0.  0.  0.  0.  1.  0.],4458
[0 0 0 0 0 0 0 0 0],0.111111111111,228,[ 0.  0.  0.  1.  0.  0.  0.  0.  0.],4460
[1 0 0 1 0 1 0 0 1],0.555555555556,228,[ 2.  0.  0.  0.  1.  0.  0.  0.  2.],4461
[1 0 1 1 0 1 1 2 1],1.22222222222,228,[ 0.  2.  0.  2.  1.  0.  0.  0.  0.],4468
[0 2 1 1 2 0 1 0 3],1.33333333333,228,[ 0.  1.  0.  0.  0.  3.  1.  2.  1.],4469
[1 0 3 0 1 1 0 0 0],1.0,228,[ 0.  1.  0.  2.  0.  1.  1.  0.  0.],4470
